Site,Class,Image,Shapefile,Avg_BV_Band1,Avg_BV_Band2,Avg_BV_Band3
49,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0853894948959,0.0452183634043,0.137130647898
50,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0354929938912,0.0223609339446,0.0523340031505
51,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.158306851983,0.0893369689584,0.245831489563
52,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.125127762556,0.049102768302,0.237044125795
53,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.127247661352,0.0645548626781,0.279232919216
54,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.107569299638,0.0613267086446,0.15596729517
55,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0568113029003,0.0348800644279,0.0583725832403
56,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0657230168581,0.0352769345045,0.0775684118271
57,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0681812390685,0.0397436320782,0.0987193062901
58,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0862603038549,0.0455700010061,0.150036782026
59,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.133509084582,0.072309076786,0.176740139723
60,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.155205518007,0.102281652391,0.179874822497
61,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0368635430932,0.0248536169529,0.0390613749623
62,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0652628615499,0.0387683138251,0.102486811578
63,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0374880842865,0.0257183127105,0.0405094027519
64,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.214555725455,0.0848300307989,0.398568958044
65,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.057868283242,0.0293839797378,0.105560109019
66,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0866060331464,0.0499263852835,0.113531522453
67,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.107745230198,0.0553208366036,0.157540172338
68,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.109570644796,0.0612981468439,0.11774019897
69,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0941952243447,0.0553208366036,0.126631394029
70,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.175382524729,0.0833917707205,0.31459325552
71,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.115234531462,0.0623553581536,0.124347552657
72,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.161252185702,0.0848300307989,0.203258901834
73,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.13235540688,0.0832852050662,0.271185159683
74,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0664660185575,0.0354197993875,0.111163467169
75,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.102872543037,0.0601818561554,0.168949827552
76,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.188347905874,0.104018725455,0.419725865126
77,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0835269838572,0.0570455379784,0.104844756424
78,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0513143129647,0.0412210822105,0.0544498860836
79,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0548811368644,0.0353412143886,0.0607326067984
80,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.152928382158,0.0712467953563,0.251157641411
81,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.257435619831,0.164687514305,0.520130991936
82,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.228873550892,0.131861194968,0.41054302454
83,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0631991475821,0.0392468385398,0.0815814435482
84,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0552512407303,0.0360306836665,0.0786652714014
85,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0459287278354,0.0303674377501,0.0508256852627
86,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0401527434587,0.0255943331867,0.0490088947117
87,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.107745230198,0.0702843815088,0.101786807179
88,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.10595022887,0.0562749579549,0.14916908741
89,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0684545114636,0.0458350740373,0.0707307606936
90,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.113314762712,0.0582328513265,0.126631394029
91,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0957910716534,0.0562749579549,0.107498891652
92,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0866060331464,0.0474297478795,0.103656291962
93,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.186242431402,0.0888215526938,0.203519180417
94,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.152238622308,0.0801603794098,0.309315025806
95,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0831502526999,0.055027294904,0.0947612226009
96,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.14720839262,0.0774652436376,0.309315025806
97,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.160108104348,0.0815429091454,0.309315025806
98,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0726933032274,0.0440589860082,0.0865186750889
99,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0862603038549,0.0471554510295,0.102378889918
100,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.110982164741,0.0663835704327,0.13451564312
101,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.107315115631,0.0578960776329,0.17042247951
102,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.12694697082,0.0748248174787,0.139502227306
103,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.12694697082,0.072309076786,0.197133377194
104,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0986688658595,0.0569144710898,0.114191919565
105,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.227851063013,0.116777725518,0.265550017357
106,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.183535456657,0.105582013726,0.321024984121
107,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.064767755568,0.0426568575203,0.0865843370557
108,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0716367289424,0.0419336259365,0.103867799044
109,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.10366949439,0.0621398836374,0.115852624178
110,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.279333919287,0.148634165525,0.496865272522
111,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.0470686852932,0.0308238286525,0.0612717531621
112,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.101920001209,0.0559002235532,0.167385444045
113,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.244151324034,0.127023026347,0.288963168859
114,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.107188418508,0.0578450784087,0.167385444045
115,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.116606839001,0.0665389895439,0.200000315905
116,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.538049280643,0.236424818635,1.07047867775
117,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.256916254759,0.105840183794,0.400639146566
118,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.193088784814,0.093899987638,0.304923564196
119,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.145118430257,0.0818943753839,0.193458139896
120,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.100278377533,0.0667016878724,0.122739121318
121,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.404378026724,0.217050552368,0.566151201725
122,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.236216828227,0.129947468638,0.463432699442
123,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.397641211748,0.206196635962,0.566151201725
124,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.274774312973,0.16229736805,0.393413484097
125,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.145118430257,0.0833068117499,0.208067208529
126,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.439813226461,0.232416331768,0.489439636469
127,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.217185124755,0.123449265957,0.294023931026
128,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.547164857388,0.257528483868,0.691636919975
129,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.57544875145,0.261970072985,0.84493625164
130,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.16958758235,0.100650049746,0.172548875213
131,Aquatics,mar2015Ref25,Aquatics_Class_300_mar2015,0.111426979303,0.0714965835214,0.11774019897
