Site,Class,Image,Shapefile,Avg_BV_Band1,Avg_BV_Band2,Avg_BV_Band3
0,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.429787546396,0.368253350258,0.607651770115
1,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.422627419233,0.284937858582,0.653538882732
2,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.369477927685,0.220472097397,0.618812322617
3,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.345464885235,0.224274590611,0.653538882732
4,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.382103294134,0.224274590611,0.715800881386
5,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.401854872704,0.248507022858,0.769854843616
6,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.323012501001,0.216734066606,0.515842795372
7,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.601418495178,0.408042430878,0.906872630119
8,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.415586590767,0.261588096619,0.769854843616
9,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.388576865196,0.224274590611,0.742336034775
10,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.395160079002,0.252793043852,0.653538882732
11,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.382103294134,0.220472097397,0.813057661057
12,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.534692049026,0.349838316441,0.702891111374
13,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.491612583399,0.315724849701,0.993269503117
14,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.581546545029,0.387637704611,0.742336034775
15,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.429787546396,0.257152974606,0.596692562103
16,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.483422487974,0.429521203041,0.769854843616
17,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.408663064241,0.252793043852,0.742336034775
18,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.351317703724,0.209447085857,0.630177795887
19,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.357269704342,0.289852201939,0.544790863991
20,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.357269704342,0.310371875763,0.534965395927
21,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.141810402274,0.105685859919,0.196606054902
22,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.223205074668,0.148780360818,0.385523438454
23,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.179413110018,0.111249022186,0.288127183914
24,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.139447882771,0.0970252379775,0.186159163713
25,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.312339574099,0.176526516676,0.618812322617
26,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.312339574099,0.213059425354,0.618812322617
27,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.375737577677,0.244293689728,0.72894769907
28,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.339709550142,0.209447085857,0.755970239639
29,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.323012501001,0.198973402381,0.702891111374
30,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.422627419233,0.244293689728,0.957764565945
31,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.212234333158,0.129758000374,0.378570377827
32,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.452003985643,0.266099721193,1.08789730072
33,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.543750762939,0.305109620094,0.72894769907
34,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.20522172749,0.138944014907,0.365038216114
35,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.395160079002,0.275357753038,0.874456048012
36,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.467449337244,0.261588096619,0.975355505943
37,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.382103294134,0.236080095172,0.82799077034
38,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.339709550142,0.198973402381,0.554796874523
39,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.121910966933,0.0817749649286,0.176267370582
40,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.230832189322,0.146257847548,0.470973581076
41,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.363322556019,0.173533588648,0.690214216709
42,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.388576865196,0.248507022858,0.653538882732
43,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.282390534878,0.176526516676,0.653538882732
44,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.24687717855,0.136588275433,0.414636403322
45,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.212234333158,0.113167740405,0.358454614878
46,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.29204005003,0.167699068785,0.488432854414
47,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.323012501001,0.192283555865,0.690214216709
48,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.162209868431,0.125395298004,0.231597751379
49,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.230832189322,0.138944014907,0.385523438454
50,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.282390534878,0.159313052893,0.630177795887
51,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.208698570728,0.136588275433,0.399815022945
52,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.212234333158,0.125395298004,0.392604202032
53,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.131191417575,0.0899215564132,0.224072247744
54,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.152605712414,0.0914724320173,0.34055224061
55,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.252612709999,0.178205549717,0.546628057957
56,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.196341902018,0.133251413703,0.359663397074
57,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.279403656721,0.222569108009,0.536769390106
58,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.196341902018,0.137887433171,0.379846990108
59,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.209989503026,0.135549604893,0.447451680899
60,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.298824816942,0.200865924358,0.632302880287
61,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.232260018587,0.166423812509,0.546628057957
62,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.24840426445,0.207854360342,0.40116328001
63,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.240196540952,0.181279063225,0.481241166592
64,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.168790370226,0.106691092253,0.35317671299
65,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.371763348579,0.230312630534,0.877404868603
66,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.259638696909,0.153956666589,0.399815022945
67,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.234742924571,0.146257847548,0.399815022945
68,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.215829983354,0.148780360818,0.339407682419
69,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.212234333158,0.12326926738,0.345641463995
70,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.334050089121,0.209447085857,0.618812322617
71,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.437068969011,0.236080095172,0.923528850079
72,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.345464885235,0.198973402381,0.596692562103
73,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.415586590767,0.228142663836,0.82799077034
74,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.24687717855,0.151346385479,0.45413839817
75,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.467449337244,0.338076144457,0.783994495869
76,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.654120087624,0.362009733915,1.04900991917
77,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.543750762939,0.326709419489,1.06827664375
78,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.525784254074,0.381065458059,0.690214216709
79,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.654120087624,0.408042430878,0.858684897423
80,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.452003985643,0.266099721193,0.940490961075
81,Aquatics,dec2014Ref25,Aquatics_Class_300_dec2014,0.264037460089,0.159313052893,0.315576791763
