Site,Class,Image,Shapefile,Avg_BV_Band1,Avg_BV_Band2,Avg_BV_Band3
45,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,42173.0820313,27282.3652344,80896.4921875
46,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,58031.28125,40428.7226563,110230.15625
47,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,64185.8125,46355.5273438,155768.4375
48,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,32232.7226563,30230.171875,52267.2773438
49,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,45868.6640625,33496.484375,87005.4296875
50,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,56113.8242188,38407.0273438,142219.34375
51,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,41470.4921875,32928.5625,90230.7734375
52,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,42173.0820313,30230.171875,88603.421875
53,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,31167.6953125,25918.0722656,60459.3046875
54,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,36255.1757813,26365.0820313,91888.0078125
55,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,60014.2578125,51364.1523438,147491.5
56,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,46645.765625,38407.0273438,97044.5859375
57,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,66379.09375,64151.0507813,144831.421875
58,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,46645.765625,39743.2695313,102490.539063
59,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,49888.0820313,39069.4375,120731.671875
60,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,70993.0625,57895.546875,170608.34375
61,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,55178.984375,47968.3046875,147491.5
62,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,59014.4414063,59909.8242188,108242.109375
63,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,57064.4960938,52250.03125,129848.773438
64,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,40100.234375,30751.5527344,95294.3515625
65,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,88321.375,66382.96875,236741.890625
66,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,51592.8007813,37115.7148438,90230.7734375
67,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,46645.765625,35259.6953125,90230.7734375
68,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,42887.5742188,35867.8203125,76597.9609375
69,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,42173.0820313,29717.6308594,78004.8125
70,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,66379.09375,50493.2929688,139654.359375
71,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,86849.96875,56913.9492188,208423.171875
72,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,68647.328125,47968.3046875,134662.34375
73,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,82581.2109375,55000.4023438,186862.015625
74,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,49056.9648438,36486.4335938,102490.539063
75,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,92886.859375,81503.0546875,176932.890625
76,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,129980.203125,87272.9453125,236741.890625
77,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,108048.710938,78762.7734375,241090.046875
78,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,104478.59375,91866.875,155768.4375
79,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,129980.203125,98370.453125,193789.109375
80,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,89817.7109375,64151.0507813,212251.203125
81,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,52466.8828125,38407.0273438,71219.7734375
82,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,50733.2851563,39743.2695313,90230.7734375
83,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,97688.3359375,76114.6328125,104372.945313
84,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,89817.7109375,63063.3945313,216149.546875
85,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,72195.8203125,55948.9960938,164509.859375
86,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,56113.8242188,46355.5273438,118554.234375
87,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,46645.765625,35259.6953125,97044.5859375
88,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,67503.6875,52250.03125,176932.890625
89,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,48239.6914063,37115.7148438,97044.5859375
90,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,83980.296875,58894.0742188,152959.09375
91,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,96060.8828125,73555.5234375,208423.171875
92,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,58031.28125,41835.3007813,68673.9921875
93,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,79852.578125,52250.03125,108242.109375
94,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,42173.0820313,37755.8515625,69935.296875
95,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,49888.0820313,40428.7226563,75216.4921875
96,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,101026.429688,91866.875,118554.234375
97,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,45104.5078125,48795.6171875,93575.6796875
98,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,36869.4101563,33496.484375,73859.9296875
99,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,49056.9648438,59909.8242188,73859.9296875
100,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,62064.9960938,67527.875,102490.539063
101,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,57064.4960938,47155.0195313,87005.4296875
102,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,30137.859375,24622.0039063,42784.2695313
103,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,81205.4375,53151.1914063,164509.859375
104,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,73418.953125,49637.1953125,132233.65625
105,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,151196.78125,133826.0,161542.859375
106,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,151196.78125,170024.15625,152959.09375
107,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,48239.6914063,35867.8203125,75216.4921875
108,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,72195.8203125,49637.1953125,147491.5
109,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,29142.0507813,25046.6601563,46015.140625
110,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,61031.015625,44796.96875,106289.921875
111,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,67503.6875,47155.0195313,137135.640625
112,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,49888.0820313,36486.4335938,88603.421875
113,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,36255.1757813,28231.5605469,52267.2773438
114,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,50733.2851563,42556.8359375,63852.1640625
115,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,43614.171875,35259.6953125,57246.7304688
116,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,82581.2109375,67527.875,173741.84375
117,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,89817.7109375,69877.2734375,212251.203125
118,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,89817.7109375,91866.875,127506.90625
119,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,49056.9648438,36486.4335938,102490.539063
120,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,63116.4960938,43290.8164063,147491.5
121,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,42887.5742188,29213.7792969,76597.9609375
122,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,70993.0625,46355.5273438,137135.640625
123,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,45868.6640625,32928.5625,69935.296875
124,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,77214.109375,69877.2734375,164509.859375
125,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,50733.2851563,29213.7792969,69935.296875
126,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,52466.8828125,37755.8515625,61569.7382813
127,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,51592.8007813,26819.8027344,80896.4921875
128,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,33898.8867188,18728.3886719,51324.6171875
129,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,37494.046875,22994.1660156,51324.6171875
130,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,14882.4423828,12424.1289063,15161.6699219
131,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,52466.8828125,30230.171875,90230.7734375
132,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,14150.9560547,11406.0107422,18522.2089844
133,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,38129.2695313,26819.8027344,52267.2773438
134,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,59014.4414063,43290.8164063,85436.25
135,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,49056.9648438,39069.4375,62700.5664063
136,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,35651.1757813,20054.2382813,47720.9492188
137,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,27248.0566406,16902.1445313,39062.796875
138,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,25477.1542969,17791.8496094,33769.921875
139,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,61031.015625,55000.4023438,67435.4296875
140,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,30648.453125,21109.8652344,39062.796875
141,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,31167.6953125,19379.9785156,38358.2851563
142,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,28656.5546875,20400.1132813,32562.7988281
143,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,28179.1445313,16333.8642578,49489.9921875
144,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,49056.9648438,27752.9042969,69935.296875
145,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,15390.9882813,10651.9238281,26174.1035156
146,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,45868.6640625,28231.5605469,58298.15625
147,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,25477.1542969,17193.65625,37666.4765625
148,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,18515.0175781,15517.0664063,23466.4199219
149,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,19147.6914063,16333.8642578,20659.4023438
150,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,31695.7363281,20400.1132813,39062.796875
151,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,43614.171875,25478.640625,61569.7382813
152,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,86849.96875,50493.2929688,158629.375
153,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,85403.078125,44796.96875,142219.34375
154,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,23034.2480469,14741.1142578,29730.4121094
155,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,42887.5742188,29717.6308594,61569.7382813
156,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,30137.859375,21844.3105469,51324.6171875
157,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,31167.6953125,20751.9550781,53227.25
158,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,68647.328125,36486.4335938,75216.4921875
159,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,68647.328125,42556.8359375,78004.8125
160,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,51592.8007813,29717.6308594,71219.7734375
161,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,72195.8203125,40428.7226563,100642.085938
162,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,23424.4921875,14995.3554688,40510.875
163,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,42173.0820313,28231.5605469,49489.9921875
164,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,49056.9648438,29717.6308594,63852.1640625
165,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,43614.171875,27752.9042969,63852.1640625
166,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,82581.2109375,44796.96875,97044.5859375
167,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,14882.4423828,11022.5205078,23897.4199219
168,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,21537.2109375,18410.8554688,32562.7988281
169,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,15134.5800781,11212.6259766,25238.4980469
170,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,12371.3359375,10471.3242188,13842.8730469
171,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,10998.7558594,9450.24316406,12187.0087891
172,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,12580.9296875,10293.7871094,13593.2109375
173,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,13683.3828125,11602.7304688,14097.1201172
174,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,12580.9296875,10471.3242188,13593.2109375
175,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,25052.7148438,20400.1132813,36320.0703125
176,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,28656.5546875,22604.3085938,43570.0742188
177,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,13915.2060547,11802.84375,14356.0361328
178,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,66379.09375,44037.453125,73859.9296875
179,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,30137.859375,22604.3085938,43570.0742188
180,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,40779.609375,25918.0722656,67435.4296875
181,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,38129.2695313,25918.0722656,58298.15625
182,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,25908.7871094,14741.1142578,35665.0234375
183,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,40779.609375,27752.9042969,62700.5664063
184,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,29142.0507813,16902.1445313,44370.3085938
185,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,18515.0175781,12424.1289063,28150.6523438
186,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,43614.171875,31281.9257813,58298.15625
187,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,19801.984375,12006.4082031,31975.515625
188,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,26794.1113281,18410.8554688,42784.2695313
189,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,18515.0175781,12424.1289063,32562.7988281
190,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,43614.171875,29717.6308594,57246.7304688
191,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,33898.8867188,20751.9550781,50398.9570313
192,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,27248.0566406,17193.65625,33769.921875
193,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,36869.4101563,23794.1679688,60459.3046875
194,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,37494.046875,23794.1679688,60459.3046875
195,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,54259.7226563,29717.6308594,102490.539063
196,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,38775.25,23390.7460938,72527.84375
197,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,108048.710938,90309.3046875,129848.773438
198,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,88321.375,71082.453125,127506.90625
199,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,60014.2578125,41126.0,120731.671875
200,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,63116.4960938,37755.8515625,137135.640625
201,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,18515.0175781,12856.3837891,31398.8261719
202,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,66379.09375,44796.96875,90230.7734375
203,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,30648.453125,21109.8652344,57246.7304688
204,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,83980.296875,56913.9492188,155768.4375
205,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,97688.3359375,60943.0898438,180182.546875
206,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,31167.6953125,23390.7460938,56214.2617188
207,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,74662.8125,63063.3945313,122949.109375
208,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,56113.8242188,34074.1992188,134662.34375
209,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,69810.34375,51364.1523438,186862.015625
210,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,78522.2578125,51364.1523438,173741.84375
211,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,44353.0820313,29213.7792969,82382.2890625
212,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,52466.8828125,36486.4335938,93575.6796875
213,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,47436.0351563,29213.7792969,98826.96875
214,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,106248.65625,73555.5234375,193789.109375
215,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,94460.5390625,60943.0898438,170608.34375
216,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,56113.8242188,35867.8203125,100642.085938
217,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,115559.109375,85793.265625,170608.34375
218,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,58031.28125,38407.0273438,93575.6796875
219,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,123591.546875,96702.6171875,150200.421875
220,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,81205.4375,55000.4023438,183491.890625
221,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,28179.1445313,15517.0664063,62700.5664063
222,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,69810.34375,44796.96875,132233.65625
223,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,48239.6914063,29717.6308594,100642.085938
224,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,68647.328125,37755.8515625,137135.640625
225,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,81205.4375,55000.4023438,204664.1875
226,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,48239.6914063,29213.7792969,98826.96875
227,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,108048.710938,73555.5234375,208423.171875
228,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,70993.0625,50493.2929688,144831.421875
229,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,62064.9960938,37755.8515625,152959.09375
230,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,33898.8867188,23390.7460938,73859.9296875
231,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,42887.5742188,28718.4707031,97044.5859375
232,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,35651.1757813,24204.546875,83895.375
233,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,54259.7226563,34074.1992188,104372.945313
234,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,29635.7734375,19714.2265625,46015.140625
235,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,45868.6640625,27282.3652344,72527.84375
236,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,43614.171875,25046.6601563,72527.84375
237,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,53355.7734375,32370.2734375,87005.4296875
238,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,27709.6894531,18410.8554688,33160.8671875
239,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,18206.5644531,15253.9804688,18862.4003906
240,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,15134.5800781,10119.2597656,29194.2128906
241,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,35057.2421875,25918.0722656,52267.2773438
242,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,45104.5078125,22221.0605469,87005.4296875
243,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,94460.5390625,53151.1914063,127506.90625
244,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,34473.1992188,19714.2265625,54204.8554688
245,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,29635.7734375,15253.9804688,55200.4179688
246,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,104478.59375,52250.03125,167531.34375
247,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,47436.0351563,24204.546875,83895.375
248,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,35057.2421875,22994.1660156,49489.9921875
249,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,81205.4375,34661.8789063,208423.171875
250,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,32778.8085938,19379.9785156,50398.9570313
251,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,21178.4082031,14003.9648438,30832.5371094
252,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,65273.2421875,44796.96875,79437.5
253,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,106248.65625,61994.1796875,147491.5
254,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,26347.7304688,17791.8496094,35021.7929688
255,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,109879.265625,76114.6328125,110230.15625
256,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,41470.4921875,32370.2734375,60459.3046875
257,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,38775.25,26819.8027344,56214.2617188
258,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,50733.2851563,31821.4472656,116416.0625
259,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,58031.28125,29213.7792969,147491.5
260,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,25052.7148438,17193.65625,26654.8339844
261,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,68647.328125,41835.3007813,114316.453125
262,Aquatics,dec2014Rad25,Aquatics_Class_300_dec2014,52466.8828125,34074.1992188,55200.4179688
