Site,Class,Image,Shapefile,Avg_BV_Band1,Avg_BV_Band2,Avg_BV_Band3
255,Water,mar2015BV25,Water_Class_300_mar2015,97.0,97.0,107.0
256,Water,mar2015BV25,Water_Class_300_mar2015,92.0,89.0,94.0
257,Water,mar2015BV25,Water_Class_300_mar2015,88.0,88.0,95.0
258,Water,mar2015BV25,Water_Class_300_mar2015,110.0,104.0,123.0
259,Water,mar2015BV25,Water_Class_300_mar2015,101.0,101.0,102.0
260,Water,mar2015BV25,Water_Class_300_mar2015,150.0,152.0,126.0
261,Water,mar2015BV25,Water_Class_300_mar2015,97.0,96.0,98.0
262,Water,mar2015BV25,Water_Class_300_mar2015,130.0,137.0,116.0
263,Water,mar2015BV25,Water_Class_300_mar2015,121.0,121.0,116.0
264,Water,mar2015BV25,Water_Class_300_mar2015,141.0,127.0,141.0
265,Water,mar2015BV25,Water_Class_300_mar2015,135.0,138.0,127.0
266,Water,mar2015BV25,Water_Class_300_mar2015,153.0,154.0,147.0
267,Water,mar2015BV25,Water_Class_300_mar2015,165.0,158.0,155.0
268,Water,mar2015BV25,Water_Class_300_mar2015,134.0,137.0,131.0
269,Water,mar2015BV25,Water_Class_300_mar2015,153.0,140.0,153.0
270,Water,mar2015BV25,Water_Class_300_mar2015,147.0,152.0,131.0
271,Water,mar2015BV25,Water_Class_300_mar2015,155.0,145.0,151.0
272,Water,mar2015BV25,Water_Class_300_mar2015,171.0,171.0,158.0
273,Water,mar2015BV25,Water_Class_300_mar2015,145.0,149.0,133.0
274,Water,mar2015BV25,Water_Class_300_mar2015,169.0,159.0,162.0
275,Water,mar2015BV25,Water_Class_300_mar2015,101.0,94.0,104.0
276,Water,mar2015BV25,Water_Class_300_mar2015,132.0,122.0,132.0
277,Water,mar2015BV25,Water_Class_300_mar2015,105.0,104.0,103.0
278,Water,mar2015BV25,Water_Class_300_mar2015,140.0,146.0,113.0
279,Water,mar2015BV25,Water_Class_300_mar2015,106.0,106.0,104.0
280,Water,mar2015BV25,Water_Class_300_mar2015,127.0,116.0,123.0
281,Water,mar2015BV25,Water_Class_300_mar2015,112.0,108.0,113.0
282,Water,mar2015BV25,Water_Class_300_mar2015,122.0,112.0,123.0
283,Water,mar2015BV25,Water_Class_300_mar2015,113.0,117.0,104.0
284,Water,mar2015BV25,Water_Class_300_mar2015,103.0,102.0,111.0
285,Water,mar2015BV25,Water_Class_300_mar2015,126.0,125.0,133.0
286,Water,mar2015BV25,Water_Class_300_mar2015,149.0,152.0,120.0
287,Water,mar2015BV25,Water_Class_300_mar2015,117.0,120.0,107.0
288,Water,mar2015BV25,Water_Class_300_mar2015,111.0,112.0,107.0
289,Water,mar2015BV25,Water_Class_300_mar2015,82.0,85.0,98.0
290,Water,mar2015BV25,Water_Class_300_mar2015,130.0,140.0,131.0
291,Water,mar2015BV25,Water_Class_300_mar2015,130.0,130.0,131.0
292,Water,mar2015BV25,Water_Class_300_mar2015,121.0,121.0,125.0
293,Water,mar2015BV25,Water_Class_300_mar2015,69.0,68.0,72.0
294,Water,mar2015BV25,Water_Class_300_mar2015,27.0,28.0,32.0
295,Water,mar2015BV25,Water_Class_300_mar2015,118.0,119.0,115.0
296,Water,mar2015BV25,Water_Class_300_mar2015,83.0,86.0,91.0
297,Water,mar2015BV25,Water_Class_300_mar2015,97.0,97.0,103.0
298,Water,mar2015BV25,Water_Class_300_mar2015,119.0,125.0,111.0
299,Water,mar2015BV25,Water_Class_300_mar2015,142.0,146.0,132.0
