Site,Class,Image,Shapefile,Avg_BV_Band1,Avg_BV_Band2,Avg_BV_Band3
181,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,40100.234375,26365.0820313,69935.296875
182,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,70993.0625,39069.4375,164509.859375
183,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,60014.2578125,34661.8789063,125207.265625
184,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,47436.0351563,24622.0039063,106289.921875
185,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,66379.09375,45569.5859375,132233.65625
186,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,57064.4960938,38407.0273438,106289.921875
187,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,65273.2421875,39743.2695313,158629.375
188,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,67503.6875,39069.4375,142219.34375
189,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,63116.4960938,28718.4707031,176932.890625
190,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,10458.15625,7066.32470703,13842.8730469
191,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,40779.609375,22604.3085938,93575.6796875
192,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,34473.1992188,19714.2265625,58298.15625
193,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,24635.34375,13303.6777344,45185.2421875
194,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,23034.2480469,13533.1269531,31975.515625
195,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,29142.0507813,16333.8642578,52267.2773438
196,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,27248.0566406,13303.6777344,36320.0703125
197,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,15134.5800781,10471.3242188,21425.2578125
198,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,16460.8066406,9132.50976563,25238.4980469
199,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,19801.984375,12424.1289063,32562.7988281
200,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,49888.0820313,28718.4707031,114316.453125
201,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,35057.2421875,19714.2265625,62700.5664063
202,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,11567.2998047,7697.07568359,18522.2089844
203,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,26347.7304688,16902.1445313,41254.9257813
204,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,38129.2695313,27752.9042969,67435.4296875
205,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,28656.5546875,15253.9804688,55200.4179688
206,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,29635.7734375,21109.8652344,44370.3085938
207,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,27248.0566406,12424.1289063,58298.15625
208,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,70993.0625,35259.6953125,176932.890625
209,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,47436.0351563,33496.484375,87005.4296875
210,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,30137.859375,16056.9296875,49489.9921875
211,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,24635.34375,12424.1289063,43570.0742188
212,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,26794.1113281,13303.6777344,46015.140625
213,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,30648.453125,18098.7070313,50398.9570313
214,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,42173.0820313,29717.6308594,79437.5
215,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,20478.6347656,9947.69140625,42012.640625
216,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,47436.0351563,25478.640625,100642.085938
217,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,18206.5644531,12424.1289063,25702.0429688
218,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,24224.9277344,12006.4082031,47720.9492188
219,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,43614.171875,21109.8652344,83895.375
220,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,40100.234375,18098.7070313,82382.2890625
221,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,55178.984375,27282.3652344,97044.5859375
222,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,18206.5644531,10651.9238281,26174.1035156
223,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,30648.453125,16615.5742188,43570.0742188
224,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,104478.59375,49637.1953125,110230.15625
225,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,35651.1757813,23794.1679688,67435.4296875
226,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,32778.8085938,23390.7460938,60459.3046875
227,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,36255.1757813,21844.3105469,83895.375
228,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,16739.6835938,13078.1181641,25702.0429688
229,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,24224.9277344,17490.1953125,39062.796875
230,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,83980.296875,36486.4335938,232472.171875
231,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,65273.2421875,29213.7792969,134662.34375
232,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,82581.2109375,32928.5625,228279.4375
233,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,21902.0917969,11022.5205078,56214.2617188
234,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,29635.7734375,15784.6904297,46860.2851563
235,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,101026.429688,43290.8164063,250027.390625
236,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,86849.96875,41835.3007813,183491.890625
237,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,44353.0820313,23794.1679688,97044.5859375
238,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,45868.6640625,28231.5605469,90230.7734375
239,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,48239.6914063,34074.1992188,95294.3515625
240,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,72195.8203125,35867.8203125,190294.046875
241,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,58031.28125,30230.171875,134662.34375
242,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,67503.6875,33496.484375,176932.890625
243,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,27709.6894531,18098.7070313,43570.0742188
244,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,35651.1757813,19714.2265625,78004.8125
245,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,35057.2421875,21473.9492188,71219.7734375
246,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,8406.30664063,5755.41113281,13107.3154297
247,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,7349.13183594,5755.41113281,8943.88867188
248,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,12580.9296875,9132.50976563,16911.1054688
249,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,15390.9882813,9947.69140625,25238.4980469
250,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,10998.7558594,7066.32470703,16606.1074219
251,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,17311.6933594,12424.1289063,23897.4199219
252,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,7859.96533203,6162.85693359,9445.80273438
253,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,40779.609375,25918.0722656,90230.7734375
254,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,14882.4423828,9450.24316406,20659.4023438
255,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,33898.8867188,22604.3085938,47720.9492188
256,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,53355.7734375,27282.3652344,127506.90625
257,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,47436.0351563,25046.6601563,98826.96875
258,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,24224.9277344,16333.8642578,35665.0234375
259,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,26347.7304688,12856.3837891,60459.3046875
260,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,15916.9121094,9947.69140625,20286.8007813
261,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,22650.5058594,11802.84375,53227.25
262,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,20478.6347656,13303.6777344,34390.1601563
263,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,48239.6914063,23390.7460938,120731.671875
264,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,29635.7734375,16615.5742188,57246.7304688
265,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,27248.0566406,14995.3554688,55200.4179688
266,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,55178.984375,27752.9042969,83895.375
267,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,12794.0751953,8528.73046875,22219.5039063
268,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,35057.2421875,17490.1953125,83895.375
269,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,19472.0898438,10293.7871094,39062.796875
270,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,72195.8203125,41835.3007813,132233.65625
271,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,28179.1445313,12856.3837891,48597.421875
272,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,24635.34375,12856.3837891,49489.9921875
273,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,11567.2998047,7438.28613281,15440.1386719
274,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,23424.4921875,14491.1845703,45185.2421875
275,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,14390.7001953,9290.01757813,21038.8457031
276,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,36255.1757813,21109.8652344,73859.9296875
277,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,21902.0917969,12638.4091797,38358.2851563
278,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,40779.609375,21844.3105469,83895.375
279,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,20478.6347656,13533.1269531,31398.8261719
280,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,54259.7226563,25046.6601563,127506.90625
281,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,30648.453125,18410.8554688,53227.25
282,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,24224.9277344,13533.1269531,41254.9257813
283,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,39432.1757813,26819.8027344,76597.9609375
284,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,38129.2695313,21473.9492188,90230.7734375
285,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,24635.34375,12213.4824219,37666.4765625
286,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,35651.1757813,18728.3886719,67435.4296875
287,Aquatics,dec2015Rad25,Aquatics_Class_300_dec2015,47436.0351563,24622.0039063,104372.945313
