Site,Class,Image,Shapefile,Avg_BV_Band1,Avg_BV_Band2,Avg_BV_Band3
112,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,82,69,110
113,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,88,78,114
114,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,125,106,145
115,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,135,110,177
116,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,141,116,178
117,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,139,112,172
118,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,141,118,177
119,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,144,121,184
120,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,52,44,68
121,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,156,130,193
122,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,142,122,168
123,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,141,115,167
124,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,151,124,189
125,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,142,110,159
126,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,128,111,158
127,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,145,120,178
128,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,141,111,183
129,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,55,48,72
130,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,141,128,143
131,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,135,113,151
132,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,117,96,150
133,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,184,141,202
134,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,147,126,182
135,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,92,86,107
136,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,81,71,101
137,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,127,106,164
138,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,167,137,190
139,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,81,72,93
140,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,92,86,109
141,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,147,126,181
142,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,165,140,204
143,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,97,87,124
144,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,147,119,185
145,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,109,95,134
146,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,127,102,163
147,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,161,128,201
148,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,159,135,198
149,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,145,124,174
150,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,115,103,139
151,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,107,90,142
152,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,119,94,130
153,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,121,100,135
154,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,156,129,194
155,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,157,124,197
156,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,156,122,205
157,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,136,115,137
158,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,156,123,162
159,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,142,109,142
160,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,157,118,198
161,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,131,107,164
162,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,142,108,132
163,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,139,110,147
164,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,131,104,157
165,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,223,195,220
166,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,118,99,146
167,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,105,85,131
168,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,124,104,155
169,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,192,166,189
170,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,132,105,150
171,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,125,102,146
172,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,95,84,123
173,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,107,84,136
174,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,117,98,143
175,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,110,95,132
176,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,178,138,227
177,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,164,139,210
178,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,139,110,164
179,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,167,143,211
180,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,186,155,226
181,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,159,144,183
182,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,193,167,230
183,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,183,160,215
184,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,169,140,206
185,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,189,176,218
186,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,180,166,206
187,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,188,168,228
188,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,190,167,222
189,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,186,149,234
190,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,79,67,94
191,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,160,135,199
192,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,150,127,173
193,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,130,104,159
194,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,126,105,140
195,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,140,116,167
196,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,136,104,147
197,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,101,90,118
198,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,106,82,127
199,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,117,100,141
200,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,172,149,210
201,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,151,127,177
202,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,85,72,110
203,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,134,118,154
204,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,156,147,181
205,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,139,112,170
206,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,141,131,158
207,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,136,100,173
208,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,193,161,234
209,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,169,158,195
210,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,142,115,164
211,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,130,100,157
212,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,135,104,160
213,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,143,122,165
214,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,162,151,190
215,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,119,87,155
216,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,169,142,203
217,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,112,100,128
218,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,129,98,162
219,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,164,131,193
220,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,159,122,192
221,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,178,146,201
222,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,112,91,129
223,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,143,117,157
224,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,216,181,208
225,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,152,138,181
226,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,147,137,175
227,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,153,133,193
228,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,107,103,128
229,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,129,120,151
230,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,203,163,249
231,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,188,150,219
232,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,202,157,248
233,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,123,93,171
234,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,141,114,161
235,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,214,173,253
236,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,205,171,236
237,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,165,138,201
238,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,167,148,197
239,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,170,159,200
240,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,194,162,238
241,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,181,152,219
242,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,190,158,234
243,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,137,122,157
244,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,152,127,189
245,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,151,132,184
246,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,66,55,91
247,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,58,55,70
248,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,90,82,105
249,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,102,87,127
250,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,82,67,104
251,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,109,100,124
252,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,62,59,73
253,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,160,143,197
254,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,100,84,116
255,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,149,135,162
256,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,176,146,216
257,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,169,141,202
258,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,129,116,146
259,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,134,102,175
260,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,104,87,115
261,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,125,97,168
262,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,119,104,144
263,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,170,137,213
264,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,141,117,172
265,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,136,111,170
266,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,178,147,193
267,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,91,78,120
268,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,151,120,193
269,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,116,89,151
270,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,194,171,218
271,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,138,102,163
272,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,130,102,164
273,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,85,70,100
274,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,127,109,159
275,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,98,83,117
276,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,153,131,186
277,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,123,101,150
278,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,160,133,193
279,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,119,105,139
280,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,177,141,216
281,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,143,123,168
282,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,129,105,154
283,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,158,145,188
284,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,156,132,197
285,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,130,99,149
286,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,152,124,181
287,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,169,140,205
288,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,139,116,162
289,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,129,104,154
290,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,134,104,156
291,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,126,106,153
292,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,195,168,232
293,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,103,90,131
294,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,175,152,211
295,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,174,139,211
296,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,99,83,130
297,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,151,134,178
298,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,177,157,202
299,Aquatics,dec2015BV25,Aquatics_Class_300_dec2015,155,132,190
0,Land,dec2015BV25,Land_Class_300_dec2015,113,88,157
1,Land,dec2015BV25,Land_Class_300_dec2015,167,138,184
2,Land,dec2015BV25,Land_Class_300_dec2015,177,144,179
3,Land,dec2015BV25,Land_Class_300_dec2015,76,60,96
4,Land,dec2015BV25,Land_Class_300_dec2015,111,90,125
5,Land,dec2015BV25,Land_Class_300_dec2015,119,91,138
6,Land,dec2015BV25,Land_Class_300_dec2015,132,104,161
7,Land,dec2015BV25,Land_Class_300_dec2015,137,104,154
8,Land,dec2015BV25,Land_Class_300_dec2015,135,106,161
9,Land,dec2015BV25,Land_Class_300_dec2015,191,151,206
10,Land,dec2015BV25,Land_Class_300_dec2015,175,140,190
11,Land,dec2015BV25,Land_Class_300_dec2015,208,164,232
12,Land,dec2015BV25,Land_Class_300_dec2015,165,136,181
13,Land,dec2015BV25,Land_Class_300_dec2015,165,130,175
14,Land,dec2015BV25,Land_Class_300_dec2015,118,92,143
15,Land,dec2015BV25,Land_Class_300_dec2015,131,107,162
16,Land,dec2015BV25,Land_Class_300_dec2015,112,86,139
17,Land,dec2015BV25,Land_Class_300_dec2015,164,124,184
18,Land,dec2015BV25,Land_Class_300_dec2015,128,101,141
19,Land,dec2015BV25,Land_Class_300_dec2015,135,104,148
20,Land,dec2015BV25,Land_Class_300_dec2015,162,132,179
21,Land,dec2015BV25,Land_Class_300_dec2015,157,115,195
22,Land,dec2015BV25,Land_Class_300_dec2015,188,160,197
23,Land,dec2015BV25,Land_Class_300_dec2015,159,120,180
24,Land,dec2015BV25,Land_Class_300_dec2015,177,144,182
25,Land,dec2015BV25,Land_Class_300_dec2015,187,145,206
26,Land,dec2015BV25,Land_Class_300_dec2015,209,185,213
27,Land,dec2015BV25,Land_Class_300_dec2015,181,157,196
28,Land,dec2015BV25,Land_Class_300_dec2015,168,140,204
29,Land,dec2015BV25,Land_Class_300_dec2015,202,160,216
30,Land,dec2015BV25,Land_Class_300_dec2015,157,116,190
31,Land,dec2015BV25,Land_Class_300_dec2015,182,145,202
32,Land,dec2015BV25,Land_Class_300_dec2015,190,164,202
33,Land,dec2015BV25,Land_Class_300_dec2015,220,194,224
34,Land,dec2015BV25,Land_Class_300_dec2015,206,176,222
35,Land,dec2015BV25,Land_Class_300_dec2015,120,95,134
36,Land,dec2015BV25,Land_Class_300_dec2015,130,104,162
37,Land,dec2015BV25,Land_Class_300_dec2015,181,145,194
38,Land,dec2015BV25,Land_Class_300_dec2015,163,132,179
39,Land,dec2015BV25,Land_Class_300_dec2015,180,140,182
40,Land,dec2015BV25,Land_Class_300_dec2015,214,196,205
41,Land,dec2015BV25,Land_Class_300_dec2015,175,147,210
42,Land,dec2015BV25,Land_Class_300_dec2015,168,135,200
43,Land,dec2015BV25,Land_Class_300_dec2015,129,99,156
44,Land,dec2015BV25,Land_Class_300_dec2015,114,87,142
45,Land,dec2015BV25,Land_Class_300_dec2015,148,110,161
46,Land,dec2015BV25,Land_Class_300_dec2015,163,136,181
47,Land,dec2015BV25,Land_Class_300_dec2015,145,113,173
48,Land,dec2015BV25,Land_Class_300_dec2015,168,128,207
49,Land,dec2015BV25,Land_Class_300_dec2015,169,133,195
50,Land,dec2015BV25,Land_Class_300_dec2015,167,128,187
51,Land,dec2015BV25,Land_Class_300_dec2015,104,90,135
52,Land,dec2015BV25,Land_Class_300_dec2015,182,153,195
55,Land,dec2015BV25,Land_Class_300_dec2015,154,125,180
56,Land,dec2015BV25,Land_Class_300_dec2015,155,118,181
57,Land,dec2015BV25,Land_Class_300_dec2015,153,121,175
58,Land,dec2015BV25,Land_Class_300_dec2015,115,90,148
59,Land,dec2015BV25,Land_Class_300_dec2015,149,114,173
60,Land,dec2015BV25,Land_Class_300_dec2015,158,128,180
61,Land,dec2015BV25,Land_Class_300_dec2015,201,181,190
62,Land,dec2015BV25,Land_Class_300_dec2015,135,106,163
63,Land,dec2015BV25,Land_Class_300_dec2015,151,118,172
64,Land,dec2015BV25,Land_Class_300_dec2015,168,130,175
65,Land,dec2015BV25,Land_Class_300_dec2015,131,105,160
66,Land,dec2015BV25,Land_Class_300_dec2015,151,119,166
67,Land,dec2015BV25,Land_Class_300_dec2015,165,127,184
68,Land,dec2015BV25,Land_Class_300_dec2015,161,129,178
69,Land,dec2015BV25,Land_Class_300_dec2015,177,152,186
70,Land,dec2015BV25,Land_Class_300_dec2015,173,141,217
71,Land,dec2015BV25,Land_Class_300_dec2015,178,146,201
72,Land,dec2015BV25,Land_Class_300_dec2015,161,129,194
73,Land,dec2015BV25,Land_Class_300_dec2015,107,97,148
74,Land,dec2015BV25,Land_Class_300_dec2015,194,150,236
75,Land,dec2015BV25,Land_Class_300_dec2015,147,113,173
76,Land,dec2015BV25,Land_Class_300_dec2015,149,125,171
77,Land,dec2015BV25,Land_Class_300_dec2015,182,145,197
78,Land,dec2015BV25,Land_Class_300_dec2015,206,170,234
79,Land,dec2015BV25,Land_Class_300_dec2015,173,133,193
